Produtos,,,,,,,,,,,,,,,,
Código,Código de barras,Nome,Estoque,Custo,Venda Preço unit.,Data última compra,Percentual % markup da última precificação,UN,Qt mínima estoque,Preço última compra,GRUPO,Códigos de barras/EANS,Observação,Pesável,Tipo de produto,Qt Máxima Estoque
2903,7898501763127,MOST. VIA AROMA 5ML CLASSICA BLACK VANILLA,2,"3,67","3,67",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763127,,Não,00 - Mercadoria para revenda,0
1051865234,7898501763165,MOST. VIA AROMA 5ML CLASSICA CANELA VIAAROMA,1,"3,67","3,67",,"-20,98",UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763165,,Não,00 - Mercadoria para revenda,0
2906,7898501763219,MOST. VIA AROMA 5ML CLASSICA CHA DE LIMA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763219,,Não,00 - Mercadoria para revenda,0
2909,7898501763264,MOST. VIA AROMA 5ML CLASSICA EUCALIPTO E HORTELA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763264,,Não,00 - Mercadoria para revenda,0
2910,7898501763288,MOST. VIA AROMA 5ML CLASSICA FLOR DE CEREJEIRA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763288,,Não,00 - Mercadoria para revenda,0
2911,7898501763301,MOST. VIA AROMA 5ML CLASSICA FLOR DE LARANJEIRA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763301,,Não,00 - Mercadoria para revenda,0
2947,7898501766104,MOST. VIA AROMA 5ML CLASSICA FLOR DE LOTUS,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501766104,,Não,00 - Mercadoria para revenda,0
2948,7898501766128,MOST. VIA AROMA 5ML CLASSICA HORTENSIA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501766128,,Não,00 - Mercadoria para revenda,0
2912,7898501763370,MOST. VIA AROMA 5ML CLASSICA LAVANDA,2,"3,73","3,73",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763370,,Não,00 - Mercadoria para revenda,0
2914,7898501763462,MOST. VIA AROMA 5ML CLASSICA MADEIRA NOBRE,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763462,,Não,00 - Mercadoria para revenda,0
2917,7898501763493,MOST. VIA AROMA 5ML CLASSICA MELANCIA,1,"3,42","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501763493,,Não,00 - Mercadoria para revenda,0
2937,7898501765879,MOST. VIA AROMA 5ML CLASSICA VERBENA DA SICILIA,1,"3,75","0,01",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501765879,,Não,00 - Mercadoria para revenda,0
10518633,,MOST. VIA AROMA 5ML MUNDO CANCUN,1,"3,76","3,76",,0,UN,0,,MOSTRUARIOS E ATIVO FIXO,,,Não,00 - Mercadoria para revenda,0
1051865235,7898501765800,MOST. VIA AROMA 5ML MUNDO PARIS VIAAROMA,1,"3,67","3,67",,"-20,98",UN,0,,MOSTRUARIOS E ATIVO FIXO,7898501765800,,Não,00 - Mercadoria para revenda,0
1908,7908624606123,MOUNJARO NATURAL 500MG 120CPS OESTE SHOOPNATU,1,"59,99",119,12/01/2026,"98,37",UN,0,,ENCAPSULADOS,7908624606123,MONJARO,Não,00 - Mercadoria para revenda,0
10310,7898641070222,MULTIVITAMINICO AZ 90CPS DUX,2,"43,66544","74,5",09/01/2026,"70,62",UN,0,,ENCAPSULADOS,7898641070222,,Não,00 - Mercadoria para revenda,0
1714,7898483538706,MULTIVITAMINICO KIDS GUMMIES 30 GOMAS UNILIFE,0,"25,99","49,9",14/08/2025,92,UN,0,,ENCAPSULADOS,7898483538706,,Não,00 - Mercadoria para revenda,0
3451,7898369800224,MULTVIT FIBER7 400g/ 20D,0,"47,59","79,9",29/12/2025,"67,89",UN,0,,SUPLEMENTOS,7898369800224,,Não,00 - Mercadoria para revenda,0
105179,7898598728337,MULUNGU 60 CAPS 500MG KURY ERVAS,0,"14,39","29,9",24/02/2026,"107,78",UN,0,,ENCAPSULADOS,7898598728337,,Não,00 - Mercadoria para revenda,0
10315,7898483532520,MULUNGU  60CPS 500MG SL,0,"13,68","27,9",23/02/2026,"103,95",UN,0,,ENCAPSULADOS,7898483532520,,Não,00 - Mercadoria para revenda,0
10396,7896311773121,MY WHEY PROTEIN BEBIDA 250ML BAN INTEGRALMEDICA,0,"8,44","12,5",18/11/2023,"48,1",UN,0,,GELADEIRA,7896311773121,,Não,00 - Mercadoria para revenda,0
10397,7896311773145,MY WHEY PROTEIN  BEBIDA 250ML CHOC INTEGRALMEDICA,0,"8,14985","12,5",17/06/2024,"53,38",UN,0,,GELADEIRA,7896311773145,,Não,00 - Mercadoria para revenda,0
1852,7898665752982,NAC ACETILCISTEINA 600MG 30CPS MALTTA,1,"24,84","49,9",26/11/2025,"100,89",UN,0,,ENCAPSULADOS,7898665752982,,Não,00 - Mercadoria para revenda,0
1702,789003124578,NAC ACETILCISTEINA 60CPS NEWFOUR,1,"30,99","64,9",7/4/2026,"109,42",UN,0,,ENCAPSULADOS,789003124578,,Não,00 - Mercadoria para revenda,0
1051865193,7898665432815,NAC ACETILCISTEINA 60CPS VITAFOR,4,"60,54","107,5",16/03/2026,"77,57",UN,0,,ENCAPSULADOS,7898665432815,,Não,00 - Mercadoria para revenda,0
1971,7898636862863,NAC ACETILCISTEINA 700MG 60CPS NATTUBRAS,2,"33,32","67,9",19/3/2026,"103,78",UN,0,,ENCAPSULADOS,7898636862863,,Não,00 - Mercadoria para revenda,0
3458,7908793300495,NAC+GLYCINE+TAURINE 90CPS (NAC+GLICINA+TAURINA) ESSENTIAL,4,"63,6",106,11/3/2026,"66,67",UN,0,,ENCAPSULADOS,7908793300495,"v. 248,00",Não,00 - Mercadoria para revenda,0
10518650470,1957,"NHOQUE DE BATATA S/ GLUTEN, LEITE, ACUCAR 500GR",1,"29,7",42,,"41,41",UN,0,,GERAL,1957,,Não,00 - Mercadoria para revenda,0
10518650469,1956,"NHOQUE DE ESPINAFRE S/ GLUTEN, LEITE, ACUCAR 500GR",0,"34,2",48,06/11/2025,"40,35",UN,0,,GERAL,1956,,Não,00 - Mercadoria para revenda,0
470,,NIBS DE CACAU KG,0,"77,97",139,10/1/2026,"78,27",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
2557,7897074820411,NOZ DA INDIA 500MG 60CPS SL,3,"15,42","32,9",02/10/2025,"113,36",UN,0,,ENCAPSULADOS,7897074820411,,Não,00 - Mercadoria para revenda,0
149,,NOZES CHILENAS INTEIRA  KG,0,"52,47",115,10/04/2026,"119,17",KG,0,,GRANEL,,NOZ CHILENA EXTRA LIGHT,Sim,00 - Mercadoria para revenda,0
150,,NOZES CHILENAS PEDACOS KG,"1,17","50,76",92,06/04/2026,"81,25",KG,0,,GRANEL,,NOZ CHILENA QUARTILHOS EXTRA LIGHT,Sim,00 - Mercadoria para revenda,0
318,,NOZ MOSCADA BOLA  KG,"0,238","78,76",190,08/04/2026,"141,24",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
223,,NOZ MOSCADA PO  KG,"0,034","46,3",95,08/04/2026,"105,18",KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
384,,NOZ PECAN INTEIRA  KG,"0,362","105,42",175,07/04/2026,66,KG,0,,GRANEL,,,Sim,00 - Mercadoria para revenda,0
1051865068,7897104925468,NUCLEAR GEL PRE TREINO SACHE 25G BODYACTION,11,"2,599","5,5",18/03/2026,"111,62",UN,0,,SUPLEMENTOS,7897104925468,,Não,00 - Mercadoria para revenda,0
105147,7897104935047,NUCLEAR NIGHT PRE TREINO GUARANA C/ ACAI 200G BODYACTION,0,"68,3",99,10/07/2024,"44,95",UN,0,,SUPLEMENTOS,7897104935047,,Não,00 - Mercadoria para revenda,0
1051865083,7898927980375,NUTRICAPS AZ 60CAPS MULTIVITAMINICO MAXINUTRI,3,"24,15","49,9",13/3/2026,"106,63",UN,0,,ENCAPSULADOS,7898927980375,,Não,00 - Mercadoria para revenda,0
1051865213,7898593052420,NUTRICAPS HAIR 60CPS MAXINUTRI,0,"20,58","44,9",23/03/2026,"118,17",UN,0,,ENCAPSULADOS,7898593052420,,Não,00 - Mercadoria para revenda,0
1628,7898593052406,NUTRICAPS MULHER 60CAPS MULTIVITAMINICO MAXINUTRI,1,"19,64","54,9",07/10/2025,"179,53",UN,0,,ENCAPSULADOS,7898593052406,,Não,00 - Mercadoria para revenda,0
2550,7896798601870,NUTSBAR CASTANHAS E SEMENTES 25G  S/ GLUTEN,14,"2,72","4,9",,0,UN,0,,GERAL,7896798601870,,Não,00 - Mercadoria para revenda,0
1697,7898638075353,OLEO ABACATE 1340MG 60CPS CLINOAGE,0,"25,71","49,9",30/04/2025,"94,09",UN,0,,ENCAPSULADOS,7898638075353,,Não,00 - Mercadoria para revenda,0
3295,7898952504478,OLEO ABACATE 1400MG 60CPS SOFTGEL MACROPHYTUS,0,"34,47","59,9",19/03/2026,"73,77",UN,0,,ENCAPSULADOS,7898952504478,,Não,00 - Mercadoria para revenda,0
1051857,7896902211124,OLEO ALOE VERA BABOSA 100ML farmax,0,"7,02","14,9",08/04/2026,"112,25",UN,0,,ENCAPSULADOS,7896902211124,,Não,00 - Mercadoria para revenda,0
3505,7898501768849,OLEO CARREADOR AMENDOA DOCE 120ML VIAAROMA,2,"18,07","34,5",02/10/2025,"90,92",UN,0,,OLEO ESSENCIAL,7898501768849,,Não,00 - Mercadoria para revenda,0
1887,7898501769815,OLEO CARREADOR GIRASSOL 120ML VIAAROMA,1,"11,64","34,5",30/01/2026,"196,39",UN,0,,OLEO ESSENCIAL,7898501769815,,Não,00 - Mercadoria para revenda,0
3504,7898501768856,OLEO CARREADOR SEMENTE DE UVA 120ML VIAAROMA,0,"18,07","34,5",20/03/2026,"90,92",UN,0,,OLEO ESSENCIAL,7898501768856,,Não,00 - Mercadoria para revenda,0
2174,7814875896549,OLEO DE ABACATE 20ML,1,"13,48","25,9",,0,UN,0,,GERAL,7814875896549,,Não,00 - Mercadoria para revenda,0
105186473,7908041911381,OLEO DE ABACATE + VIT E 30ML,0,"18,19","31,9",16/05/2025,"75,37",UN,0,,ENCAPSULADOS,7908041911381,,Não,00 - Mercadoria para revenda,0
2098,618341771048,OLEO DE ACAFRAO CURCUMA 30 ML,0,"10,9","24,9",23/07/2025,"128,44",UN,0,,GERAL,618341771048,,Não,00 - Mercadoria para revenda,0
2655,7898068222327,OLEO DE ACAFRAO CURCUMA 30 ML,0,"10,9","24,9",,0,UN,0,,GERAL,7898068222327,,Não,00 - Mercadoria para revenda,0
271,618341470149,OLEO DE ALECRIM 20 ML - Distrivida,1,"17,94","32,9",06/04/2026,"83,39",UN,0,,ENCAPSULADOS,618341470149,,Não,00 - Mercadoria para revenda,0
1051865076,7892312202004,OLEO DE ALECRIM 33ML ECOSETE PHD,0,"11,99","24,9",27/05/2024,"107,67",UN,0,,GERAL,7892312202004,,Não,00 - Mercadoria para revenda,0
3081,7898638070549,OLEO DE ALHO 120CPS 350MG CLINOAGE,0,"18,83","39,5",,0,UN,0,,ENCAPSULADOS,7898638070549,,Não,00 - Mercadoria para revenda,0
3289,7898952504027,OLEO DE ALHO 760MG 60CPS SOFTGEL MACROPHYTUS,1,"8,07","29,9",27/01/2026,"270,51",UN,0,,ENCAPSULADOS,7898952504027,,Não,00 - Mercadoria para revenda,0
3092,7898638071454,OLEO DE ALHO DES 60CPS CLINOAGE,0,"14,94","29,9",,0,UN,0,,ENCAPSULADOS,7898638071454,,Não,00 - Mercadoria para revenda,0
3286,7898951782228,OLEO DE ALHO DESOD 120C 500MG NATTUBRAS,0,"24,64","44,9",27/08/2024,0,UN,0,,ENCAPSULADOS,7898951782228,,Não,00 - Mercadoria para revenda,0
3285,7898951782099,OLEO DE ALHO DESOD. 60CAP 500MG NATTUBRAS,1,"21,12","36,9",07/04/2026,"74,72",UN,0,,ENCAPSULADOS,7898951782099,,Não,00 - Mercadoria para revenda,0
3055,7898615894014,OLEO DE ALHO L90P60CPS LASANDAY,1,"31,95","59,9",06/03/2026,"87,48",UN,0,,ENCAPSULADOS,7898615894014,,Não,00 - Mercadoria para revenda,0
2850,7898483539543,OLEO DE AMENDOAS 100% PURO 100ML -  UNILIFE,0,"12,03","19,9",26/09/2025,"65,42",UN,0,,GERAL,7898483539543,,Não,00 - Mercadoria para revenda,0
1673,7898582291557,OLEO DE AMENDOAS DOCE 100ML -  BELLAPHYTUS,1,"9,84","19,9",21/03/2026,"102,24",UN,0,,ENCAPSULADOS,7898582291557,,Não,00 - Mercadoria para revenda,0
2091,618341470163,OLEO DE ANDIROBA 20ML,0,"9,54","19,9",12/02/2026,"108,6",UN,0,,GERAL,618341470163,,Não,00 - Mercadoria para revenda,0
3440,78982760600949,OLEO DE ANDIROBA 20ML,0,"9,54","19,9",,0,UN,0,,GERAL,78982760600949,,Não,00 - Mercadoria para revenda,0
105102,7898638070617,OLEO DE BORRAGEM 120CPS - 715MG CLINOAGE,0,"34,14","49,9",,"46,16",UN,0,,ENCAPSULADOS,7898638070617,,Não,00 - Mercadoria para revenda,0
3290,7898952504034,OLEO DE BORRAGEM 780MG 60CPS SOFTGEL MACROPHYTUS,1,"25,31","43,9",15/01/2024,"73,45",UN,0,,ENCAPSULADOS,7898952504034,,Não,00 - Mercadoria para revenda,0
3082,7898638070570,OLEO DE CARTAMO 120CPS 1440 MG CLINOAGE,0,"31,43","54,9",,0,UN,0,,ENCAPSULADOS,7898638070570,,Não,00 - Mercadoria para revenda,0
1590,7898927980368,OLEO DE CARTAMO 60CPS 1000MG MAXINUTRI,0,"26,8056","49,9",19/01/2026,"86,16",UN,0,,ENCAPSULADOS,7898927980368,,Não,00 - Mercadoria para revenda,0
2800,7898483531103,OLEO DE CARTAMO 60CPS 1200MG,0,"23,46","37,5",,0,UN,0,,ENCAPSULADOS,7898483531103,,Não,00 - Mercadoria para revenda,0
1051865116,7898593250796,OLEO DE CARTAMO C/ PICOLINATO DE CROMO 60CPS 500MG ADA,1,"30,17","29,9",17/01/2025,"-0,89",UN,0,,ENCAPSULADOS,7898593250796,,Não,00 - Mercadoria para revenda,0
1599,7898596082028,OLEO DE COCO 100ML SEM SABOR POUCH COPRA,8,"8,7725","16,9",04/03/2026,"92,65",UN,0,,ENCAPSULADOS,7898596082028,,Não,00 - Mercadoria para revenda,0
1051865242,7898638070525,OLEO DE COCO 120CPS 1340MG CLINOAGE,0,"34,4","59,9",21/03/2025,"74,13",UN,0,,ENCAPSULADOS,7898638070525,,Não,00 - Mercadoria para revenda,0
3467,7898655960007,OLEO DE COCO 120CPS MACROPHYTUS,1,"34,23","59,9",,"74,99",UN,0,,ENCAPSULADOS,7898655960007,,Não,00 - Mercadoria para revenda,0
1552,7898655960779,OLEO DE COCO 15ML EXT. VIRG. POUCH MACROPHYTUS,4,"1,17875","2,5",08/04/2026,"112,09",UN,0,,ENCAPSULADOS,7898655960779,,Não,00 - Mercadoria para revenda,0
10344,7898655962162,"OLEO DE COCO 200ML EXTRAVIRGEM 0,1% ACI MACROPHYTUS",0,"16,13","27,5",17/11/2025,"70,49",UN,0,,GERAL,7898655962162,,Não,00 - Mercadoria para revenda,0
3190,7898905356567,OLEO DE COCO 200ML EXTRAVIRGEM COPRA ,0,"11,9","31,9",23/01/2025,0,UN,0,,GERAL,7898905356567,WERBRAN 11.90,Não,00 - Mercadoria para revenda,0
3024,7898596080604,OLEO DE COCO 200ML EXTRAVIRGEM VEGANO COCO SHOW,6,"12,11","23,9",08/04/2026,"97,36",UN,0,,GERAL,7898596080604,,Não,00 - Mercadoria para revenda,0
3025,7898596081960,OLEO DE COCO 200ML SEM SABOR COCO SHOW,0,"9,44","21,9",23/05/2025,"131,99",UN,0,,GERAL,7898596081960,,Não,00 - Mercadoria para revenda,0
3118,7898655962186,OLEO DE COCO 200ML SEM SABOR MACROPHYTUS,0,"14,73","23,9",05/02/2026,"62,25",UN,0,,GERAL,7898655962186,,Não,00 - Mercadoria para revenda,0
10375,7898655962179,"OLEO DE COCO 500ML EXTRAVIRGEM 0,1% MACROPHYTUS",0,"25,52","49,9",20/07/2024,"95,53",UN,0,,GERAL,7898655962179,,Não,00 - Mercadoria para revenda,0
1554,7898655964777,"OLEO DE COCO 500ML EXTRAVIRGEM 0,3% MACROPHYTUS",0,"24,44","49,9",05/03/2025,"104,17",UN,0,,GERAL,7898655964777,,Não,00 - Mercadoria para revenda,0
3023,7898596080598,OLEO DE COCO 500ML EXTRAVIRGEM COCO SHOW ,2,"24,64","49,9",07/04/2026,"102,52",UN,0,,GERAL,7898596080598,,Não,00 - Mercadoria para revenda,0
3189,7898905356185,OLEO DE COCO 500ML EXTRAVIRGEM COPRA ,0,"25,95","59,9",16/08/2025,"130,83",UN,0,,GERAL,7898905356185,WERBRAN 27.99,Não,00 - Mercadoria para revenda,0
10485,7898596081946,OLEO DE COCO 500ML SEM SABOR COCO SHOW,0,"20,86","47,5",09/03/2026,"127,71",UN,0,,GERAL,7898596081946,,Não,00 - Mercadoria para revenda,0
10374,7898655962193,OLEO DE COCO 500ML SEM SABOR MACROPHYTUS,2,"25,07","44,5",21/02/2026,"77,5",UN,0,,GERAL,7898655962193,,Não,00 - Mercadoria para revenda,0
1051865241,7898927980245,OLEO DE COCO 60CPS 1000MG MAXINUTRI,0,"20,803","37,5",28/10/2025,"80,26",UN,0,,ENCAPSULADOS,7898927980245,,Não,00 - Mercadoria para revenda,0
3026,7898596082141,OLEO DE COCO 70ML COCO SHOW EXT. VIRG. ST. POUCH,4,"6,556667","11,5",19/03/2026,"75,39",UN,0,,ENCAPSULADOS,7898596082141,,Não,00 - Mercadoria para revenda,0
1505,7898655962865,OLEO DE COCO 900ML BALDE SEM SABOR MACROPHYTUS,0,"36,11","69,9",02/04/2026,"93,58",UN,0,,GERAL,7898655962865,,Não,00 - Mercadoria para revenda,0
105159,7898596082196,OLEO DE COCO SEM SABOR/CHEIRO 100ML SPRAY  COPRA,3,"22,2783","41,9",27/03/2026,"88,08",UN,0,,GERAL,7898596082196,,Não,00 - Mercadoria para revenda,0
1729,7899925400490,OLEO DE COPAIBA 500MG 60CAPS GOLDCAPS,0,"21,15","35,9",02/12/2025,"69,74",UN,0,,ENCAPSULADOS,7899925400490,,Não,00 - Mercadoria para revenda,0
2297,7899925413162,OLEO DE COPAIBA 500MG 60CAPS SL/LC,0,"22,2","39,9",23/02/2026,"79,73",UN,0,,ENCAPSULADOS,7899925413162,,Não,00 - Mercadoria para revenda,0
2235,7893590538854,OLEO DE COPAIBA DA AMAZONIA  20ML,0,"7,6","15,9",08/04/2026,"109,21",UN,0,,GERAL,7893590538854,,Não,00 - Mercadoria para revenda,0
2305,7894911865314,OLEO DE CRAVO 10ML DISTRIVIDA,0,"7,71","14,9",05/01/2024,"93,26",UN,0,,GERAL,7894911865314,,Não,00 - Mercadoria para revenda,0
3124,7898661680739,OLEO  DE  CRAVO 30ML MULTINATURE,0,"15,23","12,9",,0,UN,0,,GERAL,7898661680739,,Não,00 - Mercadoria para revenda,0
1727,7896679223887,OLEO DE CRAVO 9ML IDEAL,1,"12,19","24,9",24/01/2026,"104,27",UN,0,,ENCAPSULADOS,7896679223887,,Não,00 - Mercadoria para revenda,0
2703,7898269630877,OLEO DE GERGELIM 250ML SESAMO REAL,0,"24,35","39,9",31/03/2026,"63,86",UN,0,,GERAL,7898269630877,,Não,00 - Mercadoria para revenda,0
1051865105,7896902211247,OLEO DE GIRASSOL 100ML HIDRATACAO CORPORAL FARMAX,5,"7,03","14,9",12/01/2026,"111,95",UN,0,,ENCAPSULADOS,7896902211247,,Não,00 - Mercadoria para revenda,0
2986,7898512031147,OLEO DE GIRASSOL DERMOSKIN 200ML,1,"9,8","16,9",,0,UN,0,,GERAL,7898512031147,,Não,00 - Mercadoria para revenda,0
10463,7898649509717,OLEO DE JOJOBA 30ML SUPRAERVAS,0,"41,48","63,5",17/1/2026,"53,09",UN,0,,ENCAPSULADOS,7898649509717,,Não,00 - Mercadoria para revenda,0
105141,7898952504119,OLEO DE LINHACA 1400MG 60CPS SOFTGEL MACROPHYTUS,2,"16,08","34,9",31/01/2026,"117,04",UN,0,,ENCAPSULADOS,7898952504119,,Não,00 - Mercadoria para revenda,0
1051865141,7898927980733,OLEO DE LINHACA 500MG 60CPS MAXINUTRI,0,"19,9155","34,9",29/09/2025,"75,24",UN,0,,ENCAPSULADOS,7898927980733,,Não,00 - Mercadoria para revenda,0
3248,7898927980740,OLEO DE LINHACA 60CPS 1000MG MAXINUTRI,0,19,"33,5",,0,UN,0,,ENCAPSULADOS,7898927980740,,Não,00 - Mercadoria para revenda,0
105160,7898593250079,OLEO DE LINHACA 60CPS 750MG ADA,0,"8,29","19,9",13/06/2024,"140,05",UN,0,,ENCAPSULADOS,7898593250079,,Não,00 - Mercadoria para revenda,0
1573,7898483531097,OLEO DE LINHACA DOURADA 1000 60CAPS - UNILIFE,0,"22,3278","37,9",,"69,74",UN,0,,ENCAPSULADOS,7898483531097,,Não,00 - Mercadoria para revenda,0
105169,7898483532926,OLEO DE LINHACA DOURADA 120CAPS - UNILIFE,0,"20,99","39,9",18/05/2024,"90,09",UN,0,,ENCAPSULADOS,7898483532926,,Não,00 - Mercadoria para revenda,0
477,,OLEO DE OLIBANO 20ML LAB GOLD  DISTRIVIDA,1,"20,9","35,5",07/01/2026,"69,86",UN,0,,ENCAPSULADOS,,,Não,00 - Mercadoria para revenda,0
1647,7898068222112,OLEO DE OREGANO 20ML DISTRIVIDA,1,"15,87","29,9",19/03/2026,"88,41",UN,0,,ENCAPSULADOS,7898068222112,,Não,00 - Mercadoria para revenda,0
3083,7898638070600,OLEO DE PRIMULA 120CPS  700MG  CLINOAGE,1,"29,83","59,9",01/10/2025,"100,8",UN,0,,ENCAPSULADOS,7898638070600,,Não,00 - Mercadoria para revenda,0
1051865186,7898938440455,OLEO DE PRIMULA 60CPS 500MG DUOM,0,"22,35","39,9",10/03/2025,"78,52",UN,0,,ENCAPSULADOS,7898938440455,,Não,00 - Mercadoria para revenda,0
3250,7898927980795,OLEO DE PRIMULA 60CPS 500MG MAXINUTRI,2,"23,95","44,9",09/06/2025,"87,47",UN,0,,ENCAPSULADOS,7898927980795,,Não,00 - Mercadoria para revenda,0
1926,7898952504140,OLEO DE PRIMULA 60CPS MACROPHYTUS,2,"21,01","39,9",12/03/2026,"89,91",UN,0,,ENCAPSULADOS,7898952504140,,Não,00 - Mercadoria para revenda,0
3007,7898582290550,OLEO DE RICINO 30ML BELLAPHYTUS,2,"6,27","12,9",18/03/2026,"105,74",UN,0,,GERAL,7898582290550,,Não,00 - Mercadoria para revenda,0
3111,7898649509786,OLEO DE ROSA MOSQUETA 10ML SUPRAERVAS,2,"14,16","29,9",21/01/2026,"111,16",UN,0,,GERAL,7898649509786,,Não,00 - Mercadoria para revenda,0
1794,7899811100688,OLEO DE ROSA MOSQUETA 30ML UBERPHARMA,0,"15,68","29,9",24/09/2025,"90,69",UN,0,,GERAL,7899811100688,,Não,00 - Mercadoria para revenda,0
3005,7898582290505,OLEO DE SEMENTE DE UVA 100ML BELLAPHYTUS,2,"13,58","25,9",12/2/2026,"90,72",UN,0,,GERAL,7898582290505,,Não,00 - Mercadoria para revenda,0
1815,7896902211254,OLEO DE SEMENTE DE UVA 100ML HIDRATACAO CORPORAL FARMAX,0,"7,66","14,9",30/8/2025,"94,52",UN,0,,ENCAPSULADOS,7896902211254,,Não,00 - Mercadoria para revenda,0
2541,7896679221029,OLEO DE SEMENTE DE UVA 100ML. - IDEAL,0,"8,49","14,9",,0,UN,0,,GERAL,7896679221029,,Não,00 - Mercadoria para revenda,0
105106,7898407014682,OLEO DE SEMENTE DE UVA 120ML CHAMED,0,"17,21","29,9",27/02/2024,"73,74",UN,0,,GERAL,7898407014682,,Não,00 - Mercadoria para revenda,0
5005,,OLEO DE SEMENTE DE UVA VEGETAL   20 ML,1,"10,83","19,5",,0,UN,0,,GERAL,,,Não,00 - Mercadoria para revenda,0
3438,78980668222112,OLEO DE SEMENTE DE UVA VEGETAL  20 ML,0,"11,16","19,5",,0,UN,0,,GERAL,78980668222112,,Não,00 - Mercadoria para revenda,0
2238,7893590538908,OLEO DE SUCUPIRA 20ML,1,"10,9","21,9",08/04/2026,"100,92",UN,0,,ENCAPSULADOS,7893590538908,,Não,00 - Mercadoria para revenda,0
2890,7898766011148,OLEO ESSENCIAL ALECRIM 10ML VIAAROMA,7,"16,74","33,5",08/04/2026,"100,12",UN,0,,OLEO ESSENCIAL,7898766011148,,Não,00 - Mercadoria para revenda,0
2932,7898501764957,OLEO ESSENCIAL ANIS ESTRELADO VIAAROMA,0,"11,23","22,9",14/07/2025,"103,92",UN,0,,OLEO ESSENCIAL,7898501764957,,Não,00 - Mercadoria para revenda,0
2892,7898501762403,OLEO ESSENCIAL BERGAMOT ITALY VIAAROMA 10ML,8,"10,73","25,9",08/01/2026,"141,38",UN,0,,OLEO ESSENCIAL,7898501762403,,Não,00 - Mercadoria para revenda,0
2956,7898501767309,OLEO ESSENCIAL CANELA DA CHINA VIAAROMA,1,"11,78","29,9",09/04/2026,"153,82",UN,0,,OLEO ESSENCIAL,7898501767309,,Não,00 - Mercadoria para revenda,0
2959,7898501767361,OLEO ESSENCIAL CARDAMOMO VIAAROMA,0,"33,73","59,9",09/08/2024,0,UN,0,,OLEO ESSENCIAL,7898501767361,,Não,00 - Mercadoria para revenda,0
2889,7898501762038,OLEO ESSENCIAL CITRONELA VIAAROMA,2,"8,63","24,9",13/11/2024,"188,53",UN,0,,OLEO ESSENCIAL,7898501762038,,Não,00 - Mercadoria para revenda,0
2958,7898501767347,OLEO ESSENCIAL COENTRO VIAAROMA,1,"20,43","38,9",,"90,41",UN,0,,OLEO ESSENCIAL,7898501767347,,Não,00 - Mercadoria para revenda,0
2931,7898501764940,OLEO ESSENCIAL COPAIBA 10ML VIAAROMA,5,"14,1","29,9",17/05/2024,"112,06",UN,0,,OLEO ESSENCIAL,7898501764940,,Não,00 - Mercadoria para revenda,0
1051865,7898501762021,OLEO ESSENCIAL CRAVO FOLHAS 10ML VIAAROMA,1,"15,04","27,9",23/02/2026,"85,51",UN,0,,OLEO ESSENCIAL,7898501762021,,Não,00 - Mercadoria para revenda,0
2888,7898501762014,OLEO ESSENCIAL EUCALIPTO GLOBULUS VIAAROMA,7,"14,46","33,9",13/03/2026,"134,44",UN,0,,OLEO ESSENCIAL,7898501762014,,Não,00 - Mercadoria para revenda,0
2896,7898501762816,OLEO ESSENCIAL GERANIO VIAAROMA,0,"22,89","39,9",26/5/2025,"74,31",UN,0,,OLEO ESSENCIAL,7898501762816,,Não,00 - Mercadoria para revenda,0
2893,7898501762410,OLEO ESSENCIAL GRAPEFRUIT (TORANJA) 10ML VIAAROMA,2,"21,29","34,9",13/12/2024,"63,93",UN,0,,OLEO ESSENCIAL,7898501762410,,Não,00 - Mercadoria para revenda,0
3497,7898501769976,OLEO ESSENCIAL HORA DE DORMIR 10ML VIAAROMA,3,"17,41","37,9",,"117,69",UN,0,,OLEO ESSENCIAL,7898501769976,,Não,00 - Mercadoria para revenda,0
2954,7898501766708,OLEO ESSENCIAL LARANJA DOCE VIAAROMA,2,"8,43","19,9",20/12/2025,"136,06",UN,0,,OLEO ESSENCIAL,7898501766708,,Não,00 - Mercadoria para revenda,0
